Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Price,Mileage,Engine_CC,Seating_Capacity,Service_Cost,Cluster
8170.0,Skoda,Slavia,2018.0,Diesel,Manual,2.0,2.0,1500.0,6.0,3.0,2
8171.0,Maruti Suzuki,Ertiga,2022.0,CNG,Automatic,2.0,3.0,1800.0,7.0,2.0,2
8172.0,Mahindra,Scorpio,2019.0,Petrol,Manual,3.0,1.0,1500.0,4.0,3.0,0
8173.0,Maruti Suzuki,Baleno,2019.0,CNG,Manual,2.0,2.0,800.0,4.0,2.0,0
8174.0,Mahindra,Scorpio,2022.0,Electric,Automatic,2.0,1.0,2000.0,4.0,2.0,0
8175.0,Volkswagen,Taigun,2022.0,Electric,Manual,2.0,2.0,1500.0,6.0,3.0,2
8176.0,Maruti Suzuki,Baleno,2017.0,Diesel,Manual,2.0,2.0,800.0,5.0,2.0,0
8177.0,Skoda,Slavia,2020.0,Electric,Automatic,1.0,2.0,1000.0,7.0,2.0,2
8178.0,Toyota,Glanza,2023.0,Electric,Manual,1.0,2.0,800.0,6.0,2.0,2
8179.0,Hyundai,i20,2020.0,Electric,Automatic,2.0,3.0,1200.0,4.0,1.0,2
8180.0,Renault,Duster,2017.0,Diesel,Automatic,2.0,1.0,2000.0,6.0,2.0,1
8181.0,Skoda,Kushaq,2017.0,Electric,Manual,2.0,1.0,1800.0,7.0,2.0,1
8182.0,Renault,Lodgy,2021.0,Diesel,Automatic,2.0,3.0,2500.0,6.0,3.0,1
8183.0,Hyundai,i10,2021.0,CNG,Automatic,1.0,3.0,1800.0,7.0,1.0,2
8184.0,Kia,Carens,2021.0,Electric,Automatic,2.0,2.0,1200.0,7.0,1.0,2
8185.0,Honda,City,2018.0,Electric,Manual,2.0,1.0,1500.0,4.0,2.0,0
8186.0,Skoda,Octavia,2019.0,Petrol,Automatic,2.0,2.0,2500.0,5.0,2.0,1
8187.0,Hyundai,Verna,2020.0,Diesel,Manual,2.0,3.0,800.0,7.0,2.0,2
8188.0,Kia,EV6,2019.0,CNG,Manual,1.0,2.0,2000.0,5.0,3.0,1
8189.0,Tata Motors,Altroz,2017.0,CNG,Automatic,2.0,3.0,1200.0,7.0,3.0,2
8190.0,Volkswagen,Taigun,2018.0,Petrol,Manual,2.0,2.0,1800.0,5.0,2.0,1
8191.0,Tata Motors,Harrier,2022.0,Diesel,Automatic,2.0,2.0,1500.0,6.0,2.0,2
8192.0,Mahindra,XUV300,2020.0,Diesel,Automatic,2.0,3.0,1200.0,6.0,2.0,2
8193.0,Renault,Kwid,2021.0,Petrol,Manual,2.0,1.0,800.0,5.0,2.0,0
8194.0,Skoda,Slavia,2015.0,Electric,Automatic,2.0,1.0,2500.0,4.0,3.0,1
8195.0,Skoda,Slavia,2017.0,CNG,Manual,1.0,3.0,1000.0,5.0,2.0,2
8196.0,Renault,Duster,2015.0,Petrol,Automatic,1.0,1.0,800.0,7.0,1.0,0
8197.0,Tata Motors,Nexon,2015.0,Petrol,Automatic,2.0,3.0,1800.0,5.0,2.0,2
8198.0,Toyota,Camry,2021.0,Diesel,Automatic,2.0,2.0,1800.0,5.0,2.0,1
8199.0,Maruti Suzuki,Dzire,2016.0,Electric,Automatic,2.0,3.0,1200.0,7.0,1.0,2
8200.0,Honda,Amaze,2017.0,Diesel,Manual,3.0,2.0,800.0,6.0,1.0,2
8201.0,Honda,WR-V,2017.0,Electric,Manual,2.0,2.0,2500.0,4.0,2.0,1
8202.0,Hyundai,i10,2020.0,Electric,Automatic,2.0,2.0,2000.0,5.0,1.0,1
8203.0,Renault,Lodgy,2020.0,Diesel,Manual,2.0,3.0,1500.0,7.0,3.0,2
8204.0,Kia,Carnival,2017.0,Petrol,Automatic,2.0,2.0,1200.0,5.0,3.0,0
8205.0,Renault,Triber,2023.0,CNG,Automatic,2.0,1.0,1000.0,6.0,2.0,0
8206.0,Maruti Suzuki,Baleno,2020.0,CNG,Automatic,2.0,1.0,800.0,6.0,3.0,0
8207.0,Kia,EV6,2021.0,Diesel,Automatic,2.0,2.0,1200.0,5.0,3.0,0
8208.0,Volkswagen,Polo,2020.0,CNG,Manual,3.0,3.0,1500.0,7.0,1.0,2
8209.0,Renault,Lodgy,2019.0,Petrol,Automatic,2.0,1.0,1800.0,4.0,2.0,0
8210.0,Maruti Suzuki,Ertiga,2020.0,Electric,Manual,2.0,3.0,1200.0,4.0,1.0,2
8211.0,Tata Motors,Nexon,2019.0,Diesel,Automatic,2.0,2.0,1000.0,4.0,3.0,0
8212.0,Toyota,Innova,2016.0,Electric,Manual,2.0,2.0,2500.0,7.0,1.0,1
8213.0,Honda,Civic,2023.0,CNG,Manual,2.0,1.0,1800.0,7.0,2.0,1
8214.0,Hyundai,Creta,2019.0,Petrol,Manual,2.0,1.0,1000.0,7.0,2.0,0
8215.0,Maruti Suzuki,WagonR,2015.0,Petrol,Automatic,3.0,2.0,800.0,7.0,2.0,2
8216.0,Hyundai,Creta,2016.0,Electric,Automatic,2.0,1.0,800.0,4.0,2.0,0
8217.0,Skoda,Rapid,2015.0,Petrol,Manual,2.0,2.0,2000.0,7.0,3.0,1
8218.0,Honda,City,2023.0,Petrol,Automatic,1.0,2.0,2500.0,5.0,2.0,1
8219.0,Maruti Suzuki,Dzire,2018.0,Petrol,Automatic,2.0,2.0,1500.0,5.0,2.0,0
8220.0,Tata Motors,Harrier,2022.0,Petrol,Manual,2.0,3.0,1500.0,5.0,1.0,2
8221.0,Renault,Lodgy,2017.0,Diesel,Manual,3.0,2.0,2000.0,7.0,2.0,1
8222.0,Volkswagen,Taigun,2017.0,Petrol,Automatic,2.0,2.0,1000.0,5.0,2.0,0
8223.0,Renault,Duster,2021.0,Petrol,Manual,2.0,1.0,800.0,6.0,2.0,0
8224.0,Honda,Amaze,2022.0,Diesel,Manual,3.0,2.0,1200.0,4.0,2.0,0
8225.0,Tata Motors,Nexon,2024.0,Electric,Automatic,2.0,2.0,1800.0,5.0,1.0,1
8226.0,Kia,EV6,2024.0,CNG,Automatic,1.0,3.0,1000.0,5.0,2.0,2
8227.0,Hyundai,Verna,2023.0,Electric,Automatic,2.0,3.0,2000.0,4.0,2.0,1
8228.0,Mahindra,Thar,2023.0,Diesel,Manual,2.0,2.0,2000.0,6.0,3.0,1
8229.0,Renault,Kwid,2022.0,Diesel,Manual,3.0,2.0,1500.0,7.0,3.0,2
8230.0,Mahindra,Bolero,2020.0,CNG,Manual,1.0,2.0,800.0,4.0,1.0,0
8231.0,Hyundai,Verna,2023.0,CNG,Manual,2.0,3.0,1800.0,5.0,1.0,2
8232.0,Skoda,Superb,2019.0,Petrol,Automatic,3.0,2.0,1500.0,4.0,2.0,0
8233.0,Maruti Suzuki,Swift,2024.0,Electric,Automatic,1.0,2.0,1000.0,4.0,2.0,0
8234.0,Maruti Suzuki,Swift,2018.0,Electric,Automatic,2.0,2.0,800.0,4.0,1.0,0
8235.0,Honda,Jazz,2024.0,CNG,Manual,2.0,1.0,2500.0,4.0,2.0,1
8236.0,Hyundai,Creta,2023.0,Petrol,Manual,2.0,2.0,1800.0,7.0,2.0,1
8237.0,Maruti Suzuki,Dzire,2018.0,Petrol,Manual,1.0,3.0,1500.0,7.0,3.0,2
8238.0,Toyota,Glanza,2015.0,Electric,Automatic,1.0,2.0,1500.0,4.0,2.0,0
8239.0,Mahindra,Bolero,2021.0,Diesel,Automatic,2.0,2.0,2000.0,6.0,3.0,1
8240.0,Skoda,Rapid,2023.0,CNG,Manual,3.0,2.0,2000.0,7.0,1.0,1
8241.0,Hyundai,Verna,2020.0,Diesel,Automatic,2.0,2.0,2000.0,7.0,3.0,1
8242.0,Toyota,Glanza,2019.0,CNG,Manual,2.0,2.0,800.0,4.0,3.0,0
8243.0,Volkswagen,Polo,2019.0,Diesel,Manual,2.0,3.0,2000.0,4.0,2.0,1
8244.0,Honda,Amaze,2023.0,Electric,Automatic,2.0,2.0,1500.0,6.0,1.0,2
8245.0,Honda,Jazz,2022.0,Electric,Manual,2.0,3.0,2500.0,7.0,1.0,1
8246.0,Kia,Sonet,2018.0,CNG,Manual,2.0,1.0,1200.0,7.0,3.0,0
8247.0,Volkswagen,Virtus,2021.0,Diesel,Manual,2.0,2.0,1500.0,4.0,3.0,0
8248.0,Hyundai,i20,2018.0,Diesel,Manual,2.0,2.0,2000.0,5.0,2.0,1
8249.0,Renault,Triber,2016.0,Diesel,Automatic,2.0,3.0,1000.0,5.0,1.0,2
8250.0,Mahindra,Bolero,2017.0,Petrol,Automatic,2.0,2.0,2000.0,4.0,3.0,1
8251.0,Tata Motors,Nexon,2016.0,Petrol,Manual,2.0,1.0,1000.0,5.0,3.0,0
8252.0,Mahindra,Thar,2015.0,Electric,Automatic,2.0,2.0,1200.0,4.0,1.0,0
8253.0,Honda,Civic,2023.0,Petrol,Automatic,2.0,2.0,1200.0,7.0,2.0,2
8254.0,Mahindra,Bolero,2024.0,CNG,Automatic,3.0,3.0,1200.0,7.0,2.0,2
8255.0,Volkswagen,Taigun,2018.0,Petrol,Automatic,2.0,2.0,2000.0,6.0,3.0,1
8256.0,Hyundai,Verna,2024.0,Petrol,Manual,3.0,2.0,1800.0,7.0,3.0,1
8257.0,Skoda,Kushaq,2020.0,Electric,Automatic,2.0,2.0,2500.0,4.0,1.0,1
8258.0,Maruti Suzuki,Ertiga,2018.0,Petrol,Automatic,1.0,3.0,1800.0,7.0,2.0,2
8259.0,Toyota,Camry,2023.0,Petrol,Automatic,2.0,3.0,1000.0,4.0,3.0,2
8260.0,Skoda,Octavia,2022.0,Diesel,Manual,2.0,2.0,2500.0,4.0,3.0,1
8261.0,Tata Motors,Nexon,2016.0,Petrol,Manual,1.0,2.0,2000.0,7.0,3.0,1
8262.0,Mahindra,Bolero,2024.0,Petrol,Automatic,2.0,1.0,2000.0,7.0,2.0,1
8263.0,Honda,WR-V,2016.0,Diesel,Automatic,2.0,1.0,2000.0,4.0,2.0,0
8264.0,Volkswagen,Virtus,2017.0,CNG,Manual,2.0,3.0,800.0,7.0,1.0,2
8265.0,Mahindra,Bolero,2015.0,Petrol,Automatic,2.0,2.0,1800.0,7.0,1.0,1
8266.0,Renault,Kwid,2018.0,Electric,Manual,3.0,2.0,1800.0,4.0,2.0,0
8267.0,Honda,WR-V,2017.0,Petrol,Automatic,2.0,2.0,1500.0,7.0,3.0,2
8268.0,Volkswagen,Polo,2017.0,CNG,Manual,2.0,1.0,1800.0,5.0,1.0,0
8269.0,Volkswagen,Polo,2015.0,Petrol,Automatic,1.0,2.0,1500.0,5.0,2.0,0
8270.0,Kia,Sonet,2022.0,CNG,Manual,2.0,2.0,1800.0,5.0,3.0,1
8271.0,Skoda,Superb,2021.0,CNG,Manual,2.0,3.0,2000.0,6.0,1.0,1
8272.0,Honda,Amaze,2015.0,Electric,Automatic,2.0,2.0,800.0,7.0,2.0,2
8273.0,Tata Motors,Nexon,2023.0,Petrol,Manual,2.0,1.0,1800.0,5.0,2.0,0
8274.0,Renault,Kiger,2024.0,Petrol,Automatic,1.0,1.0,800.0,6.0,1.0,0
8275.0,Volkswagen,Polo,2022.0,Petrol,Automatic,1.0,1.0,800.0,6.0,1.0,0
8276.0,Hyundai,Verna,2017.0,CNG,Automatic,2.0,3.0,800.0,7.0,1.0,2
8277.0,Renault,Lodgy,2024.0,CNG,Manual,3.0,3.0,1000.0,7.0,3.0,2
8278.0,Skoda,Superb,2021.0,Petrol,Automatic,1.0,1.0,1000.0,5.0,2.0,0
8279.0,Tata Motors,Nexon,2015.0,Electric,Automatic,2.0,1.0,1500.0,6.0,2.0,0
8280.0,Hyundai,Creta,2020.0,Electric,Automatic,1.0,2.0,800.0,4.0,1.0,0
8281.0,Skoda,Slavia,2020.0,Electric,Automatic,2.0,2.0,1000.0,7.0,2.0,2
8282.0,Renault,Triber,2015.0,Electric,Automatic,3.0,2.0,1000.0,6.0,2.0,2
8283.0,Skoda,Superb,2019.0,Petrol,Manual,2.0,2.0,2000.0,4.0,2.0,1
8284.0,Renault,Kwid,2019.0,CNG,Automatic,2.0,1.0,1800.0,6.0,3.0,0
8285.0,Toyota,Urban Cruiser,2019.0,Petrol,Manual,3.0,2.0,1800.0,7.0,2.0,1
8286.0,Toyota,Urban Cruiser,2018.0,Petrol,Manual,2.0,2.0,1500.0,6.0,2.0,2
8287.0,Skoda,Slavia,2019.0,Diesel,Automatic,1.0,3.0,1000.0,6.0,1.0,2
8288.0,Skoda,Rapid,2015.0,Diesel,Automatic,2.0,2.0,2000.0,6.0,2.0,1
8289.0,Tata Motors,Tiago,2020.0,Electric,Automatic,1.0,3.0,800.0,4.0,3.0,2
8290.0,Skoda,Rapid,2024.0,Diesel,Manual,3.0,1.0,1000.0,4.0,3.0,0
8291.0,Maruti Suzuki,Baleno,2019.0,CNG,Manual,3.0,1.0,2500.0,6.0,2.0,1
8292.0,Skoda,Slavia,2023.0,Diesel,Manual,2.0,2.0,2500.0,6.0,1.0,1
8293.0,Honda,Amaze,2024.0,Electric,Automatic,3.0,1.0,1800.0,6.0,3.0,0
8294.0,Mahindra,XUV300,2024.0,Diesel,Automatic,2.0,2.0,2000.0,5.0,2.0,1
8295.0,Tata Motors,Punch,2021.0,Petrol,Automatic,2.0,3.0,1200.0,5.0,1.0,2
8296.0,Honda,Amaze,2024.0,Electric,Manual,2.0,2.0,1000.0,5.0,3.0,0
8297.0,Maruti Suzuki,WagonR,2019.0,Electric,Automatic,2.0,3.0,800.0,5.0,2.0,2
8298.0,Mahindra,XUV300,2018.0,CNG,Automatic,2.0,2.0,1000.0,5.0,3.0,0
8299.0,Volkswagen,Polo,2016.0,CNG,Manual,1.0,2.0,800.0,4.0,3.0,0
8300.0,Renault,Triber,2023.0,CNG,Manual,1.0,2.0,1000.0,6.0,3.0,2
8301.0,Skoda,Kushaq,2016.0,CNG,Manual,2.0,3.0,800.0,5.0,3.0,2
8302.0,Honda,WR-V,2023.0,CNG,Automatic,2.0,3.0,2000.0,5.0,1.0,1
8303.0,Honda,City,2020.0,Electric,Automatic,3.0,2.0,1500.0,7.0,2.0,2
8304.0,Toyota,Innova,2017.0,Diesel,Automatic,1.0,2.0,1000.0,7.0,2.0,2
8305.0,Kia,Sonet,2023.0,Petrol,Automatic,2.0,2.0,1200.0,4.0,3.0,0
8306.0,Tata Motors,Nexon,2023.0,Diesel,Manual,2.0,2.0,1500.0,7.0,2.0,2
8307.0,Toyota,Glanza,2018.0,Electric,Manual,2.0,2.0,2000.0,5.0,2.0,1
8308.0,Tata Motors,Nexon,2020.0,Petrol,Automatic,2.0,2.0,1800.0,4.0,2.0,0
8309.0,Kia,Carnival,2023.0,Diesel,Automatic,1.0,3.0,1800.0,4.0,2.0,1
8310.0,Tata Motors,Nexon,2019.0,Electric,Manual,1.0,2.0,1200.0,6.0,2.0,2
8311.0,Kia,Carnival,2015.0,Electric,Manual,2.0,1.0,1200.0,7.0,3.0,0
8312.0,Renault,Lodgy,2020.0,Electric,Manual,2.0,1.0,2000.0,6.0,1.0,1
8313.0,Kia,Carnival,2020.0,Petrol,Automatic,2.0,2.0,1500.0,4.0,1.0,0
8314.0,Tata Motors,Altroz,2017.0,Petrol,Automatic,2.0,2.0,1500.0,6.0,2.0,2
8315.0,Volkswagen,Polo,2015.0,Electric,Automatic,2.0,2.0,1200.0,5.0,3.0,0
8316.0,Honda,City,2021.0,CNG,Manual,2.0,1.0,800.0,6.0,2.0,0
8317.0,Honda,Jazz,2020.0,Electric,Automatic,2.0,2.0,1800.0,7.0,2.0,1
8318.0,Renault,Kwid,2015.0,Petrol,Manual,1.0,1.0,1500.0,4.0,2.0,0
8319.0,Kia,Carnival,2023.0,Diesel,Automatic,2.0,2.0,1800.0,6.0,2.0,1
8320.0,Renault,Kwid,2024.0,Electric,Automatic,1.0,2.0,1800.0,6.0,2.0,1
8321.0,Honda,Civic,2015.0,Petrol,Automatic,2.0,2.0,2000.0,7.0,1.0,1
8322.0,Mahindra,Thar,2015.0,Diesel,Automatic,2.0,1.0,1800.0,4.0,1.0,0
8323.0,Skoda,Superb,2019.0,Diesel,Manual,3.0,1.0,800.0,7.0,1.0,0
8324.0,Hyundai,i10,2021.0,Petrol,Automatic,2.0,2.0,1000.0,7.0,2.0,2
8325.0,Kia,EV6,2024.0,CNG,Manual,1.0,1.0,800.0,7.0,3.0,0
8326.0,Volkswagen,Vento,2024.0,Petrol,Automatic,2.0,2.0,2500.0,7.0,1.0,1
8327.0,Toyota,Urban Cruiser,2018.0,Petrol,Automatic,1.0,1.0,1200.0,5.0,2.0,0
8328.0,Mahindra,Thar,2018.0,Petrol,Automatic,2.0,3.0,1500.0,5.0,3.0,2
8329.0,Mahindra,XUV700,2018.0,Diesel,Automatic,2.0,3.0,1800.0,5.0,2.0,2
8330.0,Maruti Suzuki,Ertiga,2020.0,Electric,Automatic,1.0,2.0,800.0,7.0,1.0,2
8331.0,Skoda,Octavia,2020.0,Petrol,Automatic,2.0,3.0,2500.0,4.0,2.0,1
8332.0,Mahindra,XUV700,2018.0,Petrol,Automatic,2.0,1.0,2000.0,4.0,3.0,0
8333.0,Kia,Carnival,2016.0,CNG,Manual,2.0,2.0,2000.0,4.0,2.0,1
8334.0,Hyundai,i20,2017.0,Diesel,Manual,1.0,3.0,1000.0,6.0,2.0,2
8335.0,Volkswagen,Taigun,2017.0,CNG,Automatic,1.0,1.0,1200.0,7.0,1.0,0
8336.0,Volkswagen,Vento,2020.0,CNG,Automatic,2.0,2.0,1000.0,5.0,2.0,0
8337.0,Renault,Kwid,2019.0,Electric,Automatic,1.0,3.0,2000.0,4.0,2.0,1
8338.0,Kia,Carnival,2024.0,Electric,Manual,2.0,3.0,1200.0,5.0,3.0,2
8339.0,Tata Motors,Tiago,2018.0,CNG,Automatic,2.0,3.0,1200.0,6.0,3.0,2
8340.0,Hyundai,Verna,2023.0,CNG,Manual,3.0,1.0,2500.0,7.0,1.0,1
8341.0,Volkswagen,Taigun,2018.0,Diesel,Manual,2.0,1.0,2500.0,4.0,2.0,1
8342.0,Hyundai,Verna,2022.0,Electric,Manual,2.0,2.0,800.0,7.0,1.0,2
8343.0,Tata Motors,Nexon,2017.0,CNG,Automatic,2.0,3.0,800.0,5.0,2.0,2
8344.0,Kia,Carnival,2017.0,Diesel,Manual,2.0,2.0,800.0,7.0,1.0,2
8345.0,Tata Motors,Tiago,2024.0,Petrol,Manual,2.0,3.0,1000.0,7.0,2.0,2
8346.0,Volkswagen,Tiguan,2022.0,CNG,Automatic,2.0,1.0,2000.0,6.0,1.0,1
8347.0,Tata Motors,Altroz,2021.0,Petrol,Manual,2.0,2.0,1200.0,5.0,2.0,0
8348.0,Hyundai,Venue,2019.0,Diesel,Manual,1.0,3.0,2000.0,7.0,1.0,2
8349.0,Kia,Sonet,2017.0,CNG,Automatic,2.0,2.0,800.0,5.0,2.0,0
8350.0,Toyota,Innova,2024.0,Diesel,Automatic,2.0,2.0,1500.0,6.0,2.0,2
8351.0,Mahindra,Bolero,2023.0,Diesel,Manual,2.0,2.0,1500.0,4.0,3.0,0
8352.0,Toyota,Innova,2017.0,Diesel,Manual,2.0,1.0,1800.0,4.0,1.0,0
8353.0,Hyundai,i20,2021.0,Petrol,Manual,2.0,1.0,1000.0,6.0,2.0,0
8354.0,Kia,Sonet,2016.0,Petrol,Automatic,2.0,1.0,2000.0,7.0,2.0,1
8355.0,Volkswagen,Polo,2022.0,Electric,Manual,1.0,1.0,1800.0,4.0,2.0,0
8356.0,Tata Motors,Altroz,2021.0,CNG,Manual,1.0,2.0,2000.0,4.0,2.0,1
8357.0,Hyundai,Venue,2017.0,CNG,Automatic,2.0,1.0,2500.0,7.0,1.0,1
8358.0,Maruti Suzuki,Baleno,2021.0,Electric,Automatic,2.0,1.0,1000.0,6.0,3.0,0
8359.0,Kia,EV6,2022.0,Diesel,Manual,2.0,2.0,2500.0,7.0,2.0,1
8360.0,Maruti Suzuki,Ertiga,2024.0,Diesel,Manual,2.0,3.0,1800.0,4.0,1.0,1
8361.0,Hyundai,Verna,2019.0,Diesel,Manual,2.0,2.0,1000.0,6.0,1.0,2
8362.0,Skoda,Slavia,2017.0,CNG,Automatic,2.0,3.0,1500.0,7.0,3.0,2
8363.0,Volkswagen,Polo,2019.0,CNG,Automatic,3.0,1.0,1500.0,5.0,1.0,0
8364.0,Maruti Suzuki,Baleno,2022.0,Petrol,Automatic,2.0,1.0,1800.0,6.0,2.0,0
8365.0,Maruti Suzuki,Ertiga,2024.0,Petrol,Manual,2.0,2.0,1200.0,4.0,2.0,0
8366.0,Honda,Amaze,2018.0,CNG,Manual,2.0,1.0,2000.0,5.0,2.0,0
8367.0,Volkswagen,Taigun,2016.0,Petrol,Manual,2.0,2.0,2000.0,5.0,1.0,1
8368.0,Honda,Civic,2022.0,Electric,Manual,2.0,2.0,1500.0,7.0,2.0,2
8369.0,Hyundai,i10,2024.0,Petrol,Automatic,2.0,3.0,1000.0,5.0,1.0,2
8370.0,Maruti Suzuki,WagonR,2020.0,CNG,Automatic,2.0,3.0,1200.0,5.0,2.0,2
8371.0,Mahindra,Scorpio,2020.0,Petrol,Automatic,3.0,1.0,1500.0,6.0,2.0,0
8372.0,Maruti Suzuki,Dzire,2020.0,Petrol,Manual,2.0,2.0,800.0,7.0,3.0,2
8373.0,Hyundai,Verna,2015.0,Diesel,Manual,2.0,3.0,1500.0,6.0,1.0,2
8374.0,Maruti Suzuki,WagonR,2017.0,CNG,Automatic,3.0,2.0,1800.0,4.0,1.0,0
8375.0,Toyota,Fortuner,2022.0,Electric,Manual,2.0,2.0,1500.0,7.0,2.0,2
8376.0,Honda,Jazz,2023.0,Electric,Automatic,2.0,3.0,2000.0,4.0,2.0,1
8377.0,Volkswagen,Vento,2019.0,CNG,Automatic,2.0,2.0,2500.0,7.0,1.0,1
8378.0,Mahindra,Thar,2016.0,Diesel,Manual,2.0,2.0,2500.0,5.0,2.0,1
8379.0,Volkswagen,Polo,2022.0,CNG,Manual,2.0,3.0,1000.0,6.0,3.0,2
8380.0,Tata Motors,Tiago,2022.0,Electric,Manual,2.0,2.0,1800.0,5.0,1.0,1
8381.0,Mahindra,Thar,2024.0,Electric,Automatic,1.0,1.0,1500.0,7.0,2.0,0
8382.0,Mahindra,Bolero,2023.0,Electric,Manual,2.0,3.0,2500.0,5.0,2.0,1
8383.0,Hyundai,Venue,2024.0,Diesel,Automatic,2.0,2.0,1800.0,5.0,2.0,1
8384.0,Tata Motors,Nexon,2023.0,Electric,Automatic,2.0,3.0,2000.0,5.0,2.0,1
8385.0,Renault,Triber,2020.0,CNG,Manual,2.0,2.0,1200.0,7.0,2.0,2
8386.0,Mahindra,Scorpio,2022.0,Electric,Manual,2.0,3.0,2000.0,6.0,2.0,1
8387.0,Hyundai,Creta,2019.0,CNG,Manual,1.0,3.0,1200.0,5.0,3.0,2
8388.0,Toyota,Camry,2021.0,Petrol,Manual,1.0,2.0,2000.0,7.0,3.0,1
8389.0,Maruti Suzuki,Dzire,2024.0,Petrol,Automatic,2.0,2.0,2500.0,7.0,1.0,1
8390.0,Toyota,Innova,2016.0,CNG,Manual,3.0,2.0,1500.0,6.0,2.0,2
8391.0,Toyota,Innova,2017.0,Petrol,Manual,2.0,2.0,1200.0,5.0,2.0,0
8392.0,Toyota,Urban Cruiser,2021.0,Electric,Automatic,2.0,3.0,2500.0,7.0,3.0,1
8393.0,Toyota,Urban Cruiser,2015.0,Petrol,Manual,1.0,2.0,1000.0,5.0,2.0,0
8394.0,Maruti Suzuki,WagonR,2015.0,Diesel,Manual,2.0,1.0,1200.0,7.0,2.0,0
8395.0,Toyota,Innova,2017.0,CNG,Automatic,3.0,2.0,800.0,4.0,3.0,0
8396.0,Toyota,Urban Cruiser,2017.0,Diesel,Manual,2.0,2.0,1200.0,4.0,3.0,0
8397.0,Honda,WR-V,2020.0,CNG,Manual,3.0,3.0,1800.0,5.0,2.0,2
8398.0,Renault,Triber,2021.0,CNG,Automatic,2.0,2.0,2000.0,6.0,2.0,1
8399.0,Skoda,Slavia,2015.0,Petrol,Automatic,2.0,2.0,2500.0,4.0,2.0,1
8400.0,Hyundai,i20,2021.0,Petrol,Manual,3.0,1.0,2500.0,7.0,2.0,1
8401.0,Kia,Seltos,2022.0,Electric,Manual,2.0,2.0,2500.0,4.0,1.0,1
8402.0,Skoda,Rapid,2019.0,Petrol,Automatic,2.0,3.0,800.0,6.0,2.0,2
8403.0,Hyundai,i10,2015.0,Diesel,Automatic,2.0,2.0,2000.0,7.0,1.0,1
8404.0,Volkswagen,Polo,2017.0,Petrol,Manual,2.0,2.0,1200.0,5.0,1.0,0
8405.0,Honda,Amaze,2017.0,CNG,Automatic,3.0,1.0,800.0,4.0,1.0,0
8406.0,Skoda,Rapid,2019.0,Electric,Automatic,3.0,2.0,1500.0,7.0,2.0,2
8407.0,Kia,EV6,2015.0,Petrol,Automatic,1.0,1.0,800.0,6.0,1.0,0
8408.0,Skoda,Kushaq,2020.0,Electric,Manual,2.0,2.0,2000.0,7.0,3.0,1
8409.0,Toyota,Fortuner,2018.0,Petrol,Automatic,2.0,3.0,1000.0,4.0,2.0,2
8410.0,Mahindra,XUV700,2021.0,Electric,Manual,2.0,3.0,800.0,4.0,2.0,2
8411.0,Toyota,Innova,2023.0,Diesel,Automatic,3.0,2.0,2500.0,6.0,1.0,1
8412.0,Honda,Amaze,2017.0,Electric,Manual,3.0,1.0,2000.0,7.0,3.0,1
8413.0,Skoda,Rapid,2018.0,Electric,Manual,3.0,1.0,800.0,7.0,2.0,0
8414.0,Toyota,Camry,2024.0,Petrol,Manual,2.0,2.0,1200.0,5.0,3.0,0
8415.0,Toyota,Urban Cruiser,2021.0,Diesel,Automatic,2.0,3.0,1000.0,4.0,2.0,2
8416.0,Honda,Civic,2016.0,Electric,Manual,2.0,2.0,2500.0,6.0,2.0,1
8417.0,Renault,Kiger,2016.0,CNG,Manual,2.0,2.0,800.0,6.0,2.0,2
8418.0,Skoda,Kushaq,2020.0,Electric,Automatic,3.0,2.0,1200.0,5.0,3.0,0
8419.0,Volkswagen,Polo,2017.0,Diesel,Manual,2.0,3.0,800.0,5.0,2.0,2
8420.0,Skoda,Octavia,2023.0,CNG,Manual,2.0,3.0,1200.0,6.0,3.0,2
8421.0,Tata Motors,Punch,2018.0,Diesel,Automatic,3.0,2.0,2000.0,4.0,3.0,1
8422.0,Tata Motors,Tiago,2017.0,CNG,Manual,3.0,2.0,2500.0,6.0,3.0,1
8423.0,Volkswagen,Vento,2024.0,Petrol,Manual,2.0,3.0,1200.0,4.0,2.0,2
8424.0,Mahindra,XUV300,2022.0,Electric,Manual,1.0,2.0,1800.0,5.0,2.0,1
8425.0,Toyota,Fortuner,2020.0,CNG,Automatic,2.0,3.0,2500.0,7.0,2.0,1
8426.0,Maruti Suzuki,Ertiga,2019.0,Diesel,Automatic,1.0,3.0,2000.0,6.0,3.0,1
8427.0,Kia,EV6,2024.0,Diesel,Manual,1.0,2.0,1500.0,6.0,2.0,2
8428.0,Mahindra,Scorpio,2023.0,Diesel,Automatic,2.0,2.0,2000.0,7.0,2.0,1
8429.0,Kia,Carens,2017.0,Petrol,Automatic,2.0,2.0,1800.0,6.0,3.0,1
8430.0,Hyundai,Verna,2019.0,CNG,Automatic,1.0,3.0,1800.0,4.0,3.0,1
8431.0,Hyundai,i20,2021.0,Diesel,Automatic,2.0,3.0,800.0,5.0,3.0,2
8432.0,Volkswagen,Virtus,2017.0,Petrol,Automatic,2.0,3.0,1800.0,7.0,2.0,2
8433.0,Mahindra,XUV700,2018.0,Diesel,Manual,2.0,3.0,1000.0,7.0,2.0,2
8434.0,Kia,Sonet,2016.0,CNG,Manual,2.0,3.0,1200.0,5.0,2.0,2
